,Actinomyces_odontolyticus_ATCC_17982,Alistipes_putredinis_DSM_17216,Anaerococcus_hydrogenalis_DSM_7454,Anaerofustis_stercorihominis_DSM_17244,Anaerostipes_caccae_DSM_14662,Anaerotruncus_colihominis_DSM_17241,Bacteroides_caccae_ATCC_43185,Bacteroides_cellulosilyticus_DSM_14838,Bacteroides_coprophilus_DSM_18228,Bacteroides_dorei_DSM_17855
Actinomyces_odontolyticus_ATCC_17982,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111
Alistipes_putredinis_DSM_17216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anaerococcus_hydrogenalis_DSM_7454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anaerofustis_stercorihominis_DSM_17244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anaerostipes_caccae_DSM_14662,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666
Anaerotruncus_colihominis_DSM_17241,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.025,0.0
Bacteroides_caccae_ATCC_43185,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.11764705882352941,0.0
Bacteroides_cellulosilyticus_DSM_14838,0.0,0.034482758620689655,0.034482758620689655,0.0,0.034482758620689655,0.3448275862068966,0.10344827586206896,0.0,0.10344827586206896,0.034482758620689655
Bacteroides_coprophilus_DSM_18228,0.0,0.06896551724137931,0.0,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.0,0.0
Bacteroides_dorei_DSM_17855,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.3333333333333333,0.06666666666666667,0.0,0.1,0.0
