"","Alistipes_putredinis_DSM_17216","Bacteroides_eggerthii_DSM_20697","Bacteroides_ovatus_ATCC_8483","Bacteroides_pectinophilus_ATCC_43243","Bacteroides_stercoris_ATCC_43183","Bifidobacterium_dentium_ATCC_27678","Bifidobacterium_gallicum_DSM_20093","Campylobacter_concisus_13826","Catenibacterium_mitsuokai_DSM_15897","Clostridium_leptum_DSM_753","Clostridium_perfringens_ATCC_13124","Clostridium_scindens_ATCC_35704","Clostridium_spiroforme_DSM_1552","Collinsella_aerofaciens_ATCC_25986","Coprococcus_eutactus_ATCC_27759","Dorea_formicigenerans_ATCC_27755","Dorea_longicatena_DSM_13814","Eubacterium_dolichum_DSM_3991","Lactobacillus_fermentum_IFO_3956","Lactobacillus_helveticus_DPC_4571","Lactobacillus_johnsonii_NCC_533","Methanosphaera_stadtmanae_DSM_3091","Parabacteroides_johnsonii_DSM_18315","Ruminococcus_gnavus_ATCC_29149","Subdoligranulum_variabile_DSM_15176"
"Alistipes_putredinis_DSM_17216",0,0.202127659574468,0.159574468085106,0.148936170212766,0.202127659574468,0.0531914893617021,0.0425531914893617,0.0851063829787234,0.0957446808510638,0.117021276595745,0.170212765957447,0.0957446808510638,0.0957446808510638,0.0957446808510638,0.074468085106383,0.0531914893617021,0.074468085106383,0.0638297872340425,0.106382978723404,0.0319148936170213,0.138297872340426,0.0319148936170213,0.191489361702128,0.106382978723404,0.0851063829787234
"Bacteroides_eggerthii_DSM_20697",0.0326086956521739,0,0.0326086956521739,0.0760869565217391,0.0434782608695652,0.0543478260869565,0.0652173913043478,0.0652173913043478,0.0869565217391304,0.0652173913043478,0.0217391304347826,0.0652173913043478,0.0326086956521739,0.173913043478261,0.0326086956521739,0.0217391304347826,0.0543478260869565,0.0543478260869565,0.0434782608695652,0.0434782608695652,0.0543478260869565,0.0326086956521739,0.0869565217391304,0.0543478260869565,0.0434782608695652
"Bacteroides_ovatus_ATCC_8483",0.0333333333333333,0.0555555555555556,0,0.0666666666666667,0.0555555555555556,0.0333333333333333,0.0666666666666667,0.0666666666666667,0.0777777777777778,0.0666666666666667,0.0444444444444444,0.0555555555555556,0.0333333333333333,0.0555555555555556,0.0444444444444444,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0444444444444444,0.0333333333333333,0.122222222222222,0.0333333333333333,0.0333333333333333
"Bacteroides_pectinophilus_ATCC_43243",0.010752688172043,0.247311827956989,0.258064516129032,0,0.236559139784946,0.0537634408602151,0.032258064516129,0.0752688172043011,0.10752688172043,0.032258064516129,0.0537634408602151,0.0967741935483871,0.0752688172043011,0.0645161290322581,0.010752688172043,0.010752688172043,0.032258064516129,0.0752688172043011,0.043010752688172,0.043010752688172,0.0752688172043011,0.032258064516129,0.290322580645161,0.118279569892473,0.0645161290322581
"Bacteroides_stercoris_ATCC_43183",0.0119047619047619,0.0357142857142857,0.0476190476190476,0.0476190476190476,0,0.0119047619047619,0.0357142857142857,0.0476190476190476,0.0595238095238095,0.0357142857142857,0,0.0357142857142857,0.0119047619047619,0.0476190476190476,0.0357142857142857,0.0119047619047619,0.0238095238095238,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0595238095238095,0.0238095238095238,0.0476190476190476,0.0238095238095238,0.0238095238095238
"Bifidobacterium_dentium_ATCC_27678",0.0186915887850467,0.130841121495327,0.102803738317757,0.14018691588785,0.11214953271028,0,0.0560747663551402,0.0654205607476635,0.0654205607476635,0.0747663551401869,0.168224299065421,0.0467289719626168,0.0654205607476635,0.0654205607476635,0.0747663551401869,0.00934579439252336,0.0654205607476635,0.0747663551401869,0.149532710280374,0.0467289719626168,0.149532710280374,0.00934579439252336,0.0934579439252336,0.0841121495327103,0.0654205607476635
"Bifidobacterium_gallicum_DSM_20093",0.0210526315789474,0.263157894736842,0.126315789473684,0.157894736842105,0.136842105263158,0.0315789473684211,0,0.0947368421052632,0.105263157894737,0.0526315789473684,0.168421052631579,0.0736842105263158,0.0526315789473684,0.0421052631578947,0.0842105263157895,0.0210526315789474,0.0526315789473684,0.0842105263157895,0.178947368421053,0.0526315789473684,0.157894736842105,0.0315789473684211,0.115789473684211,0.0736842105263158,0.0631578947368421
"Campylobacter_concisus_13826",0.0526315789473684,0.184210526315789,0.184210526315789,0.0657894736842105,0.171052631578947,0.0789473684210526,0.0526315789473684,0,0.0657894736842105,0.0789473684210526,0.118421052631579,0.0526315789473684,0.0657894736842105,0.0921052631578947,0.0657894736842105,0.0526315789473684,0.0657894736842105,0.0394736842105263,0.0657894736842105,0.0657894736842105,0.105263157894737,0.0657894736842105,0.197368421052632,0.0789473684210526,0.0921052631578947
"Catenibacterium_mitsuokai_DSM_15897",0.0701754385964912,0.192982456140351,0.210526315789474,0.0526315789473684,0.140350877192982,0.0526315789473684,0.087719298245614,0.105263157894737,0,0.0526315789473684,0.0175438596491228,0.0701754385964912,0.0526315789473684,0.0526315789473684,0.087719298245614,0.0350877192982456,0.105263157894737,0.0526315789473684,0.0701754385964912,0.0701754385964912,0.140350877192982,0.087719298245614,0.210526315789474,0.105263157894737,0.0701754385964912
"Clostridium_leptum_DSM_753",0.0526315789473684,0.326315789473684,0.147368421052632,0.168421052631579,0.168421052631579,0.0526315789473684,0.178947368421053,0.105263157894737,0.147368421052632,0,0.210526315789474,0.115789473684211,0.126315789473684,0.0736842105263158,0.105263157894737,0.0315789473684211,0.0631578947368421,0.0947368421052632,0.178947368421053,0.0842105263157895,0.2,0.0631578947368421,0.294736842105263,0.0947368421052632,0.0842105263157895
